% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=897764, Sat Jul 28 19:48:44 2018, <python>{}</python>
1 14 0.04840527282546431 0 0 0.048373838531647936 0.04845562324770447 0.0481832768491393 0.04834671578226064 0.048468582789711376 0.04843674992643998 0.0483265422641993 0.04829576637716079 0.04852102051793832 0.048257274265872147 0.0484362593065833 0.04833788672865353 0.048394382479751495 0.04851487711216616 0.048402892149595936 0.04844559023784011 0.04824057240939353 0.0482634583102173 0.048209443404336666 0.048324784305792026 0.048861947656588224 0.048577094643044605 0.04798260312213829 0.0483131113847039 0.04828904014608057 0.04836991604679785 0.04818911239084574 0.04848445233886639 0.04840158298831889 0.048386895390228876 0.04867476296948499
2 28 0.04746408534655881 0 0 0.047182050627204174 0.0474704542347016 0.04741204788480984 0.047349758786441855 0.04772659339123716 0.04746864642806197 0.047389573019103716 0.04733527074476596 0.047637342855251834 0.04721867243302436 0.04751478344933491 0.04741329369783928 0.04728305817909964 0.0474842643560662 0.04744158670213018 0.047461873399104494 0.04718277992324229 0.04750537403532509 0.047148605759349975 0.04737858154347436 0.047870291994685586 0.04750890008623474 0.04723708000934352 0.04724510445935603 0.04749608956891693 0.047361674324832966 0.04731003572247408 0.04740510296157942 0.04725497940772116 0.047418190352186446 0.04790432289234286
3 42 0.04700859145299251 0 0 0.046736119390012446 0.04688879278955804 0.046827057818071796 0.0468509627755713 0.04725350809619268 0.04704187055666129 0.046970969415671256 0.04664887153326628 0.046972887176278545 0.046676708686976834 0.04714160625920221 0.047021550013012066 0.04691841957116852 0.04696124806110073 0.04693954056137342 0.04677975997274846 0.04672953044698959 0.04713580527911455 0.04670766555743179 0.04695064016053462 0.047370034747196615 0.046901435937628966 0.046691458173637124 0.046839573813566994 0.04709860065788104 0.04682777724781318 0.04693102470342948 0.04659889240675466 0.0468773669947708 0.046994919633593715 0.0474252968789466
4 56 0.047478734364917 0 0 0.04733613411803795 0.04726922014038132 0.047303985993691934 0.047176046729357664 0.047700380110348085 0.047568980862743936 0.047325633983556034 0.04713349975558332 0.04747270376636926 0.047188171036655666 0.04780016954191687 0.04751773041513997 0.047430140776492304 0.04730728205843421 0.047507995706403246 0.0474181448738703 0.04705080536113641 0.047613174690750285 0.04704345966130414 0.04726493097411947 0.04781181341600383 0.047335281755509745 0.04714368400166332 0.04736135570759354 0.04749227648942156 0.047446339059729475 0.04751877014372915 0.04699709738991546 0.04736392888627491 0.0472882231899917 0.048102734541716465
5 70 0.04813576091203259 0 0 0.04787685905779881 0.04777748482220867 0.04808221105409563 0.04774174736930206 0.04802489736223424 0.048134489114168365 0.04803569367188976 0.0475592625483469 0.04830077079264214 0.047851379139093105 0.048562380643899866 0.04809489478178954 0.048144005077890344 0.048120115911313086 0.048203876362263705 0.04801902394119106 0.047699193756520965 0.04823399505041695 0.047592682519481906 0.04793588498210486 0.04842994080555631 0.047930523637563845 0.04784641852328537 0.04788048982269764 0.048194868683056856 0.04798472735609494 0.048173825665596456 0.04771885741815615 0.047911267693966766 0.04797520852483836 0.04919951878982607
6 84 0.05031924010869504 0 0 0.050011411666583794 0.049945548226751436 0.0504064049837198 0.04967218463158532 0.05001668999230353 0.05036258466481289 0.050092731494982216 0.04960331725074285 0.05037649012535222 0.050015705701484496 0.050672814058287094 0.050191693217628855 0.05064510461680313 0.05023505976788271 0.05045858393561815 0.0501642842494047 0.049774021379783845 0.05067231754169477 0.049800284988862846 0.049986925374957865 0.05075500467899036 0.04999648150584803 0.050030819821521334 0.050804259703031006 0.05032280510534355 0.05062010234941564 0.0505205061241547 0.04990292579296794 0.05006511570127068 0.05046113956457032 0.05244835455789775
7 98 0.053326223254419554 0 0 0.05304559428730846 0.05301489834608704 0.053477699120598805 0.05250754038327539 0.053146141056247896 0.05357100314494157 0.053301513867423246 0.05248756131999699 0.05323433940529149 0.053019303344263524 0.05362680310563712 0.05333297348183136 0.05408827834903805 0.05323774025320423 0.05336233995684731 0.05318159266276288 0.05279417918789267 0.05341697050938143 0.05274620571561575 0.05259116755751635 0.05420752168872952 0.05282257364120645 0.053039800027873805 0.053991557006282484 0.053356854379031315 0.05380521062174718 0.05365306865732871 0.05284935427169504 0.05292902518205701 0.053479854003185806 0.05645586336144848
8 112 0.05675970635193168 0 0 0.05613209331172562 0.056491920771691385 0.0568856971075591 0.055949081982751746 0.05636543093252423 0.05710427647059901 0.056345568903884494 0.05592954779278759 0.0567099016875174 0.05663647796835583 0.05713652949414546 0.05679857340162669 0.05760209538439441 0.05678643824460451 0.056829139957055075 0.05651483762095147 0.056002309285265964 0.05720699429486364 0.05631386545922646 0.0558693895806294 0.05775147334137441 0.05621700894153205 0.05657269110490049 0.05785694843086811 0.056852961413347954 0.05696299265737836 0.05682309966849173 0.056164498263899146 0.056563447046387855 0.056851578884467055 0.06042218299006643
9 126 0.05932091752640714 0 0 0.058671515293630794 0.05913421133015194 0.0594319126680266 0.05837303500479583 0.0593986836026671 0.05988862179230317 0.05921768068583586 0.05860750451668777 0.05908994994916448 0.059447731261415074 0.05972967781681487 0.05875856883047672 0.06014467230837402 0.05934042501628569 0.05930617151814829 0.05899799384136197 0.05815920546209999 0.05979565379434401 0.05862232248542297 0.0583278171130602 0.05989065216487782 0.058808802272539214 0.05905595052198357 0.06052733013141322 0.05926055525412141 0.059571365214874564 0.05934568121902639 0.05871414244084491 0.059123542750219936 0.05949497705056754 0.06344503086981547
10 140 0.06172597590543022 0 0 0.060995146829051924 0.061642888197746756 0.06199359826080277 0.06084908491541506 0.06208098775240619 0.06300639551461124 0.061537473643119844 0.06067154526504098 0.061769592482369316 0.06192978827159366 0.062078498474524985 0.061118364371209474 0.062317191138181745 0.061432088934533384 0.06151239609373662 0.061264078177640575 0.060340208917857574 0.06202639618115071 0.06112206849909535 0.06053201542190291 0.062339842349192744 0.06119629901631729 0.06130196151825774 0.06304014302496327 0.06170105360052381 0.062317523933000114 0.06165250705292793 0.06095353145852567 0.06157978431073967 0.061952060392149566 0.06566198083648116
