% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=897764, Sat Jul 28 19:48:44 2018
11 154 -0.09772714080166425 -9.360968473274541e-06 1.787712545980341e-06 0.096006822840987 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 168 -0.09883178127872168 -0.00012336322910470326 5.5158511685089234e-05 0.09134741336918996 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 182 -0.09460536633851059 -9.835210696831289e-05 0.0002943911389176803 0.1001035329842787 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 196 -0.10108778308758694 -0.00011122374278243319 0.00015432712654237933 0.11440275957646964 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 210 -0.10442940319159093 -1.7031677806131466e-05 2.0137754503223558e-05 0.11373967963238815 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 224 -0.10205923549117697 -2.4944397646887908e-05 9.124593465524419e-05 0.12281727995003641 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
17 238 -0.10270554433031154 -2.410831042252164e-06 4.23588647844015e-06 0.12584440143459363 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
18 252 -0.10837017083944754 -0.00014359465468394083 2.3589505069350865e-05 0.13083791160458974 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19 266 -0.10904745338914686 -5.913386172177718e-05 8.941164435556192e-05 0.13006779369623336 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
20 280 -0.10832123105032766 -0.0001012615226160574 0.0003179332415108054 0.14252818124470204 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
21 294 -0.11193593817115212 -2.6585859580407298e-05 0.00048145974099448165 0.1439466086241357 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
22 308 -0.10920912329894847 -0.000252429900810492 0.0001427569948349218 0.1447016630829981 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
23 322 -0.11884968594987075 -2.508270395461566e-05 5.1652779043729516e-05 0.14636399148125226 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24 336 -0.1265664360001295 -0.0003853212606817183 8.478688683225799e-05 0.1493830186656487 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 350 -0.13512737424323476 -0.00016310040411302804 0.0001086059299850203 0.14499519300056216 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 364 -0.1391706458554871 -0.00017846705461456184 0.0007499626892204356 0.1482325207420462 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 378 -0.14955519531188433 -0.00034224687786801796 9.276156357154951e-05 0.14964573237863166 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 392 -0.1527832897323523 -0.00027398445069019926 3.159188582997982e-05 0.15591178531763134 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 406 -0.15397653194992234 -6.238886696371967e-06 8.834182779632027e-05 0.1579107461579973 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 420 -0.15714867894001244 -0.00010834618837895066 4.80374490669723e-05 0.1546212936875158 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 434 -0.16166901142963058 -0.00024583468092070264 0.00011369819135881349 0.15237837975897708 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
32 448 -0.164077778147442 -0.00017309902648312666 9.628451505252239e-05 0.15461996549587625 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
33 462 -0.167858355142248 -5.3101461061393876e-05 0.0005248597176978429 0.15969512275142964 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
34 476 -0.1678128946417982 -3.9387290817185045e-05 2.4810576075201574e-05 0.15883891001106598 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
35 490 -0.1680730343855088 -0.00018851725437296933 3.8084879558733176e-05 0.160262566311772 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
36 504 -0.1718353484753702 -0.0001458115358193971 0.0008135833146283755 0.15496465514039026 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
37 518 -0.17470405309058692 -4.121797722140938e-05 1.990222370282379e-05 0.14710530319844692 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 532 -0.18052643948557584 -0.00018163124125183467 0.00017013185941837456 0.14935255662030164 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
39 546 -0.18508958466640293 -7.505611645872452e-05 8.280084013819596e-05 0.15154029103874095 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
40 560 -0.18330579960787075 -1.6664947299496195e-05 5.320253401570385e-05 0.15343525861731255 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
41 574 -0.18344878735378195 -0.00013122206497418322 0.00027667285903219135 0.15350258113845722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
42 588 -0.18365048956543298 -0.0004099736049572416 9.794124927910928e-05 0.1554138941640844 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
43 602 -0.17567094483659343 -5.621109184395793e-05 0.0001583051606416217 0.1573551593787385 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
44 616 -0.1762218362880581 -5.8372092382509604e-05 3.170726771809376e-05 0.15296060290474336 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
45 630 -0.1796024321038616 -0.00026299248866768393 0.00027096619618774566 0.1579968904317215 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
46 644 -0.17491758380884792 -0.0009603478503113943 0.0006232040321413327 0.1623292659808374 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
47 658 -0.17342198838548395 -0.000531892603984264 0.0001266930400197379 0.16750589285245313 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 672 -0.17203351708705153 -3.9121501746135125e-05 1.4776274651037997e-05 0.1672347233317874 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
49 686 -0.16697501290171785 -2.0666433128981694e-05 0.0006178699418123374 0.16736437240326515 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 700 -0.17140290418330453 -4.0125241295677164e-05 0.0004084841795630714 0.16928036267238616 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
51 714 -0.18002893061406858 -0.00021806039171487403 8.366616273057284e-05 0.1794472909792156 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
52 728 -0.18089440404211402 -0.00017128855560188515 0.00023442681617563102 0.17334076147771146 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
53 742 -0.1800316347376894 -0.0007146214495907517 0.00010110914559067088 0.1723740513047744 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54 756 -0.1765441410014846 -3.7966357996406495e-05 2.0170757490387173e-05 0.17418710710716145 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
55 770 -0.17677558114230527 -0.0007808470681099746 9.447184145523825e-05 0.17586757090248148 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56 784 -0.17814173196155364 -0.000901440007094544 9.970607243265141e-05 0.1770470540021471 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
57 798 -0.17652122175964322 -4.364405839456334e-05 8.865606470956716e-05 0.179378042514554 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
58 812 -0.174904957745706 -0.0005795095474749026 0.00010585822732703616 0.18031645971036148 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
59 826 -0.1750840499843325 -0.00016186520215286484 0.0006022375426216086 0.17516841252674079 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
60 840 -0.1793082881313258 -9.84853410647981e-05 0.0003981390745357312 0.1752190623908587 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
61 854 -0.1793680735753122 -0.00027170416808714815 0.0009886743931187259 0.1679874369034089 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
62 868 -0.18066965365883994 -2.0174338992337294e-05 0.00015911235640290707 0.1722613738674308 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
63 882 -0.1818250318281184 -1.288064517902628e-05 5.8011735530782423e-05 0.17235402351384438 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
64 896 -0.1831090442395502 -9.730570198158097e-05 0.0002597768441724326 0.1766820109276373 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
65 910 -0.1906313577535783 -0.0007800077398776026 0.00033871213413029917 0.17613789796456836 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
66 924 -0.1928131064002622 -0.0007402777565645282 0.0004914184087040367 0.18189872914201438 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
67 938 -0.19427345762505568 -7.041145719950808e-05 8.003395717496868e-05 0.1863524850510963 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
68 952 -0.20033854890336503 -0.00031135824762561275 0.0003705495814282819 0.18599555355338881 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
69 966 -0.20358187760469187 -6.320257178551082e-05 0.0003701493631776674 0.18801134623905918 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
70 980 -0.2047531106693591 -4.068387355867806e-05 0.0007307271476390588 0.19153946319853513 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
71 994 -0.2158576173450277 -0.0005407061965079088 4.3044124857208345e-06 0.20227848922115257 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
72 1008 -0.22015552317236156 -4.603975670391643e-05 0.00010152713304196749 0.208370470444662 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
73 1022 -0.2174403794834509 -0.00011377231368024548 0.00010153749932801749 0.21283905112987847 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
74 1036 -0.21424464846794986 -0.0002626298765615676 0.0005273888363942753 0.2180157919039405 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
75 1050 -0.2098922043368394 -0.0002231289789755531 2.9928556325725186e-06 0.22345791605055593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
76 1064 -0.20709291548565378 -0.0006257233960763188 0.0001253962609912253 0.22827161387789086 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
77 1078 -0.2018740496027423 -0.0004093276801107127 0.0002078411370035726 0.23057562958817363 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
78 1092 -0.19982964775183915 -0.00029846237414102897 0.0005043580449549101 0.23265091596287993 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
79 1106 -0.1964388336839401 -9.285578602767308e-05 0.0005562361871681238 0.23828769881165549 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
80 1120 -0.19923712480232333 -0.0010199228812115932 0.00016810109933328054 0.2351421806063896 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
81 1134 -0.2020379564978069 -0.0008035495974465947 0.00017452957421065354 0.2346065625232213 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82 1148 -0.2046585636504599 -0.001038898448700699 0.0002008231732629536 0.23712559982609488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
83 1162 -0.208501833734544 -0.00025042014877843164 0.00019324417593670663 0.24193276259589816 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
84 1176 -0.21027762679584677 -0.0008126112384235023 0.00025846185982399307 0.23421400219203387 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
85 1190 -0.2106815918558136 -0.00010244138330202725 0.001308265381912691 0.2378593329093283 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
86 1204 -0.20754095998327982 -1.588530349177171e-06 0.0006739853509277773 0.23707628976909415 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
87 1218 -0.20280954766903195 -0.0004109206075279089 0.00043399483412653514 0.23677760657416483 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
88 1232 -0.20575812585438435 -0.0001376396656291128 0.000596950306887506 0.23184112267995452 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
89 1246 -0.21586608771838892 -9.912788648763353e-05 7.790448617660133e-05 0.22777318762494575 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
90 1260 -0.2174165008354913 -0.0002483468485061965 0.00046147830386227863 0.22513971956346998 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
91 1274 -0.2200134816195972 -0.00017911987395037622 0.0001174422699955328 0.23230247926433611 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
92 1288 -0.22511145087763146 -0.00017118135851059 0.0006456316841647132 0.2343244247216769 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
93 1302 -0.23417823686509934 -0.0004570504004919151 0.0005169756693699903 0.23436258461133486 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
94 1316 -0.2348204786134413 -0.0003149526603659322 9.655211217091385e-05 0.2360532765312936 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
95 1330 -0.234265559291459 -0.0007316803667795831 0.0003139480328263445 0.23830593217978488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
96 1344 -0.23059343838417126 -0.0002493031050961071 8.405074468753181e-05 0.2377414523183332 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
97 1358 -0.2346415506815461 -0.0002819073305008839 0.0003011497097788108 0.238884043034313 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
98 1372 -0.23585428097630706 -0.00028736437149220345 0.0007727824924270652 0.2431369916846318 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
99 1386 -0.235565484394856 -0.00018453795658137547 7.671442617681112e-05 0.24069367887820547 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
100 1400 -0.24078966732355397 -0.0004955636927826083 5.4341076255870264e-05 0.23668906666652498 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
101 1414 -0.24937841633087549 -0.00012058372913623013 6.797433546209207e-05 0.2367867271341708 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102 1428 -0.24968905717499718 -0.00018446459876600663 0.0005028209067003732 0.23781300573745298 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
103 1442 -0.2503101371534966 -8.866631265983523e-05 0.0007165095945892741 0.23935281031669495 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
104 1456 -0.24609602068954528 -0.00020567831792670384 0.00033535921831785004 0.24284036734074999 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
105 1470 -0.25053485999132125 -7.684507436795267e-06 0.00042387129098494445 0.2479278652951881 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
106 1484 -0.2547450705043987 -0.0007179368808320416 0.00031339095010506166 0.26429052956238275 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
107 1498 -0.2569600819363315 -0.00043047004415738843 0.001082594091248341 0.2619090611314561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
108 1512 -0.25210196705832055 -0.000587911273845787 9.582331641112727e-05 0.260552434830337 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
109 1526 -0.2529401977093346 -0.00041418248736568077 0.00012982370352031337 0.2537223487567381 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
110 1540 -0.2541570948157854 -0.002057873384124215 0.00038662257796341366 0.2558240147345886 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
111 1554 -0.2535969405545584 -0.001103865978992695 0.00031123870795104444 0.26330140092035575 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
112 1568 -0.245604218370037 -0.0004696696103827846 3.453121589206475e-05 0.26985041862464915 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
113 1582 -0.2440313118952107 -0.0007154892022371011 0.00027843445572283646 0.27198861611563047 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
114 1596 -0.24737320351181824 -0.0007900100600466702 0.00011002501095177478 0.2644370070353232 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
115 1610 -0.24809889393685797 -0.00031156920737730363 0.0005094783262954846 0.2564048316558364 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
116 1624 -0.25130468917775467 -0.00028953175588130106 4.886688885036975e-05 0.2595199044274927 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
117 1638 -0.25933404396934995 -0.0005240861912094109 0.0001287842491371899 0.2571304330326791 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
118 1652 -0.25741071260080806 -2.1179621013452744e-05 0.00032801707535968567 0.254431133753936 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
119 1666 -0.26153952275904624 -3.526025767932468e-05 5.8550410927041553e-05 0.2537528437804079 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
120 1680 -0.2594002528077826 -2.0376132168893425e-06 0.00017955350972797727 0.2556915732468709 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
121 1694 -0.25489078213095356 -0.00013749100444381584 0.0003091965425162126 0.25605112440665784 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
122 1708 -0.2526834388300894 -6.900172015572291e-05 0.0001826028567213187 0.26121111841778466 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
123 1722 -0.25459683269402983 -0.00037300326011275664 0.0011007325421322428 0.26492233469919574 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
124 1736 -0.2560557992820505 -7.656290168127351e-05 1.440654364868793e-05 0.26922302013629956 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
125 1750 -0.2595575428546091 -0.00043907057732691713 0.000272993718965453 0.27048702547638054 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
126 1764 -0.25511198679471403 -0.00047316696481430664 8.441506940162178e-05 0.26975613883298477 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
127 1778 -0.25615915745812007 -0.00027485128935277845 0.00013646686272985364 0.27481832315767735 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
128 1792 -0.256547549701787 -0.00017447302472385048 0.0003294133451047635 0.27108031244366265 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
